pincode,timestamp,severity_Critical,severity_High,severity_Low,severity_Medium,severity_Very Low
500020,13-01-2023 03:29,0,1,0,0,0
500020,13-01-2023 05:57,0,1,0,0,0
500020,13-01-2023 07:42,0,1,0,0,0
500020,13-01-2023 18:40,0,0,0,1,0
500020,13-01-2023 23:02,0,1,0,0,0
500020,13-01-2024 08:13,0,1,0,0,0
500020,13-01-2024 18:07,0,0,0,1,0
500020,13-02-2023 10:19,0,0,0,0,1
500020,13-02-2023 11:46,0,1,0,0,0
500020,13-02-2024 02:15,0,0,1,0,0
500020,13-03-2023 04:59,0,0,1,0,0
500020,13-03-2023 08:07,0,1,0,0,0
500020,13-03-2023 09:49,0,0,0,1,0
500020,13-03-2023 22:36,0,0,0,1,0
500020,13-04-2023 02:14,1,0,0,0,0
500020,13-04-2023 05:57,0,0,0,1,0
500020,13-04-2023 10:12,0,0,0,0,1
500020,13-05-2023 03:09,0,1,0,0,0
500020,13-05-2023 10:59,1,0,0,0,0
500020,13-05-2024 14:36,0,1,0,0,0
500020,13-05-2024 19:36,0,1,0,0,0
500020,13-05-2024 20:13,0,1,0,0,0
500020,13-06-2024 01:06,0,1,0,0,0
500020,13-06-2024 08:04,0,1,0,0,0
500020,13-06-2024 14:02,0,1,0,0,0
500020,13-07-2023 03:16,0,1,0,0,0
500020,13-07-2023 11:04,0,1,0,0,0
500020,13-07-2023 18:26,0,1,0,0,0
500020,13-07-2024 12:06,0,0,0,1,0
500020,13-07-2024 18:40,1,0,0,0,0
500020,13-08-2024 12:19,0,0,0,0,1
500020,13-08-2024 17:14,0,0,0,0,1
500020,13-09-2023 00:48,0,0,0,0,1
500020,13-09-2023 11:54,1,0,0,0,0
500020,13-09-2023 16:59,0,1,0,0,0
500020,13-09-2024 10:40,0,1,0,0,0
500020,13-09-2024 15:32,0,1,0,0,0
500020,13-10-2023 02:45,0,0,0,1,0
500020,13-10-2023 07:46,0,1,0,0,0
500020,13-11-2023 13:32,1,0,0,0,0
500020,13-11-2024 09:31,0,0,1,0,0
500020,13-12-2023 00:29,0,0,0,1,0
500020,13-12-2024 10:06,0,0,0,0,1
500020,13-12-2024 21:34,0,0,0,1,0
500020,13-12-2024 22:16,0,1,0,0,0
500020,14-01-2023 13:24,0,1,0,0,0
500020,14-01-2023 13:55,0,0,1,0,0
500020,14-01-2024 02:29,0,1,0,0,0
500020,14-01-2024 20:20,1,0,0,0,0
500020,14-02-2023 17:20,0,1,0,0,0
500020,14-02-2023 19:44,0,0,1,0,0
500020,14-02-2023 21:47,0,1,0,0,0
500020,14-02-2023 23:21,0,0,0,1,0
500020,14-02-2024 00:40,0,1,0,0,0
500020,14-02-2024 02:48,0,0,0,1,0
500020,14-02-2024 15:01,0,1,0,0,0
500020,14-03-2023 05:29,0,1,0,0,0
500020,14-03-2023 21:12,0,0,0,1,0
500020,14-03-2023 22:45,1,0,0,0,0
500020,14-03-2024 13:25,0,1,0,0,0
500020,14-03-2024 16:06,1,0,0,0,0
500020,14-04-2023 22:43,0,1,0,0,0
500020,14-04-2024 17:36,0,0,0,1,0
500020,14-04-2024 18:55,0,0,0,1,0
500020,14-05-2024 01:11,0,0,0,1,0
500020,14-05-2024 10:36,0,0,0,0,1
500020,14-05-2024 11:35,0,1,0,0,0
500020,14-06-2023 08:21,0,0,0,0,1
500020,14-06-2023 09:27,0,1,0,0,0
500020,14-06-2023 13:37,0,1,0,0,0
500020,14-07-2023 08:07,0,0,0,1,0
500020,14-07-2023 11:10,1,0,0,0,0
500020,14-07-2024 12:30,0,1,0,0,0
500020,14-07-2024 21:24,0,1,0,0,0
500020,14-08-2024 07:44,0,0,0,1,0
500020,14-09-2023 20:31,0,0,1,0,0
500020,14-09-2023 22:47,1,0,0,0,0
500020,14-09-2024 01:12,0,1,0,0,0
500020,14-09-2024 08:38,1,0,0,0,0
500020,14-09-2024 20:32,0,0,0,1,0
500020,14-10-2024 00:32,0,0,0,1,0
500020,14-11-2023 15:26,0,1,0,0,0
500020,14-11-2024 09:40,0,0,1,0,0
500020,14-11-2024 20:36,1,0,0,0,0
500020,14-12-2023 12:29,0,1,0,0,0
500020,14-12-2024 11:35,0,0,0,1,0
500020,14-12-2024 13:50,0,1,0,0,0
500020,14-12-2024 14:33,0,1,0,0,0
500020,15-01-2023 22:04,1,0,0,0,0
500020,15-01-2024 08:22,0,0,0,0,1
500020,15-01-2024 10:12,0,1,0,0,0
500020,15-02-2023 20:39,0,1,0,0,0
500020,15-02-2023 21:14,0,0,1,0,0
500020,15-02-2023 21:42,0,0,0,1,0
500020,15-02-2023 22:33,0,0,0,0,1
500020,15-02-2024 07:35,0,0,1,0,0
500020,15-02-2024 11:50,0,0,0,1,0
500020,15-02-2024 15:05,1,0,0,0,0
500020,15-03-2023 07:00,1,0,0,0,0
500020,15-03-2023 11:57,0,0,0,1,0
500020,15-03-2024 11:05,0,1,0,0,0
500020,15-03-2024 17:24,0,1,0,0,0
500020,15-03-2024 23:41,0,0,1,0,0
500020,15-04-2023 05:20,0,1,0,0,0
500020,15-04-2023 13:58,0,1,0,0,0
500020,15-04-2023 22:09,1,0,0,0,0
500020,15-04-2024 07:36,0,0,0,0,1
500020,15-05-2023 11:39,0,0,0,1,0
500020,15-05-2023 16:36,0,1,0,0,0
500020,15-05-2023 21:40,0,0,1,0,0
500020,15-05-2024 06:43,0,1,0,0,0
500020,15-05-2024 16:41,0,0,1,0,0
500020,15-06-2023 18:37,0,1,0,0,0
500020,15-06-2024 05:39,0,0,1,0,0
500020,15-06-2024 13:41,0,1,0,0,0
500020,15-06-2024 20:48,0,0,0,1,0
500020,15-07-2023 22:30,0,0,0,1,0
500020,15-07-2024 08:49,0,1,0,0,0
500020,15-07-2024 12:40,0,0,0,1,0
500020,15-07-2024 14:00,0,1,0,0,0
500020,15-07-2024 20:43,0,0,0,1,0
500020,15-08-2023 04:28,0,1,0,0,0
500020,15-08-2023 09:15,0,0,0,1,0
500020,15-08-2023 18:14,0,0,0,1,0
500020,15-08-2024 08:34,0,0,1,0,0
500020,15-09-2023 02:14,0,0,0,1,0
500020,15-09-2023 10:15,0,0,0,0,1
500020,15-09-2024 07:55,0,0,0,0,1
500020,15-09-2024 13:38,0,1,0,0,0
500020,15-09-2024 18:25,0,1,0,0,0
500020,15-09-2024 22:21,0,1,0,0,0
500020,15-09-2024 23:21,0,0,1,0,0
500020,15-10-2023 03:27,0,1,0,0,0
500020,15-11-2024 02:07,1,0,0,0,0
500020,15-11-2024 02:14,0,0,1,0,0
500020,15-12-2023 02:59,0,1,0,0,0
500020,15-12-2023 21:57,0,0,1,0,0
500020,15-12-2024 07:51,1,0,0,0,0
500020,15-12-2024 11:23,0,1,0,0,0
500020,15-12-2024 13:23,0,1,0,0,0
500020,16-01-2023 01:54,0,0,1,0,0
500020,16-01-2023 01:59,0,0,0,1,0
500020,16-01-2023 03:19,0,0,0,1,0
500020,16-01-2024 09:31,1,0,0,0,0
500020,16-01-2024 16:08,0,0,0,0,1
500020,16-01-2024 16:48,0,1,0,0,0
500020,16-02-2023 14:00,0,1,0,0,0
500020,16-02-2023 22:49,0,0,1,0,0
500020,16-02-2024 10:42,0,0,0,1,0
500020,16-02-2024 22:14,0,0,1,0,0
500020,16-03-2023 07:19,0,1,0,0,0
500020,16-03-2023 13:36,0,0,0,0,1
500020,16-03-2023 18:14,0,0,0,0,1
500020,16-03-2024 10:01,0,0,0,1,0
500020,16-04-2023 01:41,0,1,0,0,0
500020,16-04-2023 15:49,0,0,1,0,0
500020,16-04-2024 02:27,0,0,0,1,0
500020,16-04-2024 11:16,0,0,0,1,0
500020,16-06-2023 17:00,0,1,0,0,0
500020,16-06-2023 19:49,0,1,0,0,0
500020,16-06-2024 19:40,0,0,0,0,1
500020,16-08-2023 23:14,0,1,0,0,0
500020,16-08-2024 03:19,1,0,0,0,0
500020,16-08-2024 08:16,0,0,0,1,0
500020,16-08-2024 12:35,0,0,0,1,0
500020,16-09-2023 14:08,0,1,0,0,0
500020,16-09-2023 18:52,0,0,0,0,1
500020,16-09-2024 13:43,1,0,0,0,0
500020,16-09-2024 13:53,0,1,0,0,0
500020,16-09-2024 21:26,0,1,0,0,0
500020,16-10-2023 14:38,0,0,0,1,0
500020,16-10-2024 08:19,1,0,0,0,0
500020,16-10-2024 14:31,0,0,0,1,0
500020,16-12-2023 00:51,0,1,0,0,0
500020,16-12-2023 08:11,0,0,0,1,0
500020,16-12-2023 08:16,0,1,0,0,0
500020,16-12-2024 12:12,0,0,1,0,0
500020,17-01-2023 00:57,1,0,0,0,0
500020,17-01-2023 03:14,0,0,0,1,0
500020,17-01-2023 03:29,0,0,0,1,0
500020,17-01-2024 07:43,0,0,0,1,0
500020,17-01-2024 22:44,0,1,0,0,0
500020,17-02-2023 20:11,0,0,0,0,1
500020,17-02-2024 03:15,0,0,1,0,0
500020,17-02-2024 08:35,0,0,0,1,0
500020,17-02-2024 15:35,1,0,0,0,0
500020,17-03-2023 11:48,0,0,0,1,0
500020,17-04-2023 14:55,0,0,1,0,0
500020,17-04-2024 07:04,0,0,0,1,0
500020,17-05-2023 12:51,0,1,0,0,0
500020,17-05-2023 18:01,0,0,0,1,0
500020,17-05-2024 07:32,1,0,0,0,0
500020,17-05-2024 11:40,0,0,1,0,0
500020,17-06-2023 09:12,0,1,0,0,0
500020,17-06-2023 11:46,1,0,0,0,0
500020,17-06-2023 17:56,1,0,0,0,0
500020,17-06-2023 23:07,0,0,1,0,0
500020,17-06-2024 17:09,0,0,0,1,0
500020,17-06-2024 23:11,0,0,0,1,0
500020,17-06-2024 23:20,1,0,0,0,0
500020,17-07-2023 11:22,0,1,0,0,0
500020,17-07-2023 16:24,0,0,0,1,0
500020,17-07-2024 14:09,0,0,0,0,1
500020,17-07-2024 15:27,0,0,1,0,0
500020,17-07-2024 22:31,0,1,0,0,0
500020,17-08-2023 08:43,0,0,0,1,0
500020,17-08-2023 20:04,0,0,0,0,1
500020,17-08-2024 06:31,0,1,0,0,0
500020,17-08-2024 07:23,0,0,0,0,1
500020,17-08-2024 14:40,0,1,0,0,0
500020,17-08-2024 23:39,1,0,0,0,0
500020,17-09-2023 19:16,0,1,0,0,0
500020,17-09-2024 08:37,0,0,0,0,1
500020,17-09-2024 15:11,1,0,0,0,0
500020,17-10-2023 11:07,0,0,0,1,0
500020,17-10-2023 11:58,1,0,0,0,0
500020,17-10-2023 17:52,0,1,0,0,0
500020,17-10-2023 22:36,0,1,0,0,0
500020,17-10-2024 14:11,0,1,0,0,0
500020,17-10-2024 17:14,0,1,0,0,0
500020,17-11-2023 09:02,0,0,0,0,1
500020,17-11-2024 01:17,0,1,0,0,0
500020,17-12-2024 05:05,0,1,0,0,0
500020,18-01-2024 04:17,0,1,0,0,0
500020,18-01-2024 14:14,0,0,0,1,0
500020,18-02-2023 02:04,0,0,0,0,1
500020,18-02-2023 22:33,0,0,0,0,1
500020,18-02-2024 08:02,0,0,1,0,0
500020,18-02-2024 12:03,0,1,0,0,0
500020,18-02-2024 14:24,0,0,0,1,0
500020,18-02-2024 18:24,0,0,0,1,0
500020,18-03-2023 11:56,0,1,0,0,0
500020,18-03-2023 13:46,0,0,0,1,0
500020,18-03-2023 17:33,0,0,0,1,0
500020,18-03-2023 19:53,0,1,0,0,0
500020,18-03-2023 20:47,0,0,1,0,0
500020,18-03-2024 01:38,0,0,0,0,1
500020,18-03-2024 07:40,1,0,0,0,0
500020,18-03-2024 08:01,0,1,0,0,0
500020,18-03-2024 23:10,0,0,0,0,1
500020,18-04-2023 14:55,0,0,0,0,1
500020,18-04-2024 02:52,0,0,0,1,0
500020,18-04-2024 14:20,1,0,0,0,0
500020,18-05-2023 15:32,0,1,0,0,0
500020,18-05-2024 04:49,0,0,0,1,0
500020,18-05-2024 10:13,0,1,0,0,0
500020,18-06-2023 12:54,0,1,0,0,0
500020,18-06-2024 13:19,1,0,0,0,0
500020,18-07-2023 12:47,0,1,0,0,0
500020,18-07-2024 05:20,0,0,0,1,0
500020,18-08-2023 08:08,0,1,0,0,0
500020,18-08-2023 18:32,0,1,0,0,0
500020,18-08-2024 04:22,0,0,1,0,0
500020,18-08-2024 17:31,1,0,0,0,0
500020,18-09-2023 11:42,0,1,0,0,0
500020,18-09-2023 19:16,0,1,0,0,0
500020,18-09-2023 22:52,0,0,1,0,0
500020,18-10-2023 09:44,0,0,0,0,1
500020,18-10-2024 13:19,0,1,0,0,0
500020,18-10-2024 21:59,0,0,0,0,1
500020,18-11-2023 11:30,0,1,0,0,0
500020,18-11-2023 15:56,0,0,0,1,0
500020,18-11-2023 22:57,0,0,0,1,0
500020,18-12-2023 11:39,0,1,0,0,0
500020,18-12-2023 14:01,0,0,0,1,0
500020,18-12-2024 08:00,0,0,1,0,0
500020,18-12-2024 08:49,0,0,0,0,1
500020,18-12-2024 11:17,0,1,0,0,0
500020,18-12-2024 20:52,1,0,0,0,0
500020,19-01-2023 01:26,0,0,0,1,0
500020,19-01-2024 07:43,0,0,0,1,0
500020,19-02-2024 18:11,0,0,1,0,0
500020,19-02-2024 19:09,0,1,0,0,0
500020,19-02-2024 19:26,0,0,0,0,1
500020,19-03-2023 01:27,1,0,0,0,0
500020,19-03-2024 21:42,0,0,0,1,0
500020,19-04-2023 01:35,1,0,0,0,0
500020,19-05-2024 15:31,1,0,0,0,0
500020,19-06-2023 10:15,0,0,0,0,1
500020,19-06-2024 19:13,0,0,0,1,0
500020,19-07-2023 02:57,0,0,0,1,0
500020,19-07-2024 05:35,0,1,0,0,0
500020,19-07-2024 08:49,0,1,0,0,0
500020,19-07-2024 18:34,0,1,0,0,0
500020,19-08-2023 00:07,1,0,0,0,0
500020,19-08-2023 21:32,0,1,0,0,0
500020,19-08-2024 04:13,1,0,0,0,0
500020,19-09-2024 22:16,1,0,0,0,0
500020,19-10-2023 12:37,0,1,0,0,0
500020,19-11-2023 00:47,0,0,0,1,0
500020,19-11-2024 16:55,0,0,0,1,0
500020,19-11-2024 20:34,1,0,0,0,0
500020,19-12-2023 02:53,0,1,0,0,0
500020,19-12-2023 17:14,0,0,0,1,0
500020,20-01-2023 01:28,0,0,1,0,0
500020,20-01-2023 06:32,0,1,0,0,0
500020,20-01-2023 09:19,0,0,0,0,1
500020,20-01-2023 14:42,0,1,0,0,0
500020,20-01-2024 17:25,1,0,0,0,0
500020,20-01-2024 23:02,1,0,0,0,0
500020,20-02-2023 11:18,0,0,0,0,1
500020,20-02-2024 10:42,0,0,0,0,1
500020,20-03-2023 04:56,0,1,0,0,0
500020,20-03-2023 10:56,0,0,1,0,0
500020,20-03-2024 10:14,0,1,0,0,0
500020,20-03-2024 10:17,0,1,0,0,0
500020,20-03-2024 11:40,0,0,0,0,1
500020,20-04-2024 13:41,0,0,0,1,0
500020,20-05-2023 04:07,0,1,0,0,0
500020,20-05-2023 14:08,0,1,0,0,0
500020,20-05-2023 15:21,0,1,0,0,0
500020,20-05-2023 16:49,0,1,0,0,0
500020,20-05-2024 12:10,0,0,1,0,0
500020,20-06-2023 06:22,0,0,0,1,0
500020,20-06-2023 07:07,1,0,0,0,0
500020,20-06-2023 08:52,0,1,0,0,0
500020,20-06-2023 17:28,0,1,0,0,0
500020,20-06-2023 18:16,1,0,0,0,0
500020,20-06-2024 16:30,0,0,0,0,1
500020,20-06-2024 18:28,0,1,0,0,0
500020,20-07-2023 23:52,0,0,0,0,1
500020,20-07-2024 21:33,0,0,1,0,0
500020,20-07-2024 22:36,0,1,0,0,0
500020,20-08-2023 12:09,0,0,0,1,0
500020,20-08-2024 00:47,1,0,0,0,0
500020,20-08-2024 19:57,0,0,0,1,0
500020,20-09-2023 04:52,0,1,0,0,0
500020,20-09-2023 17:27,0,1,0,0,0
500020,20-09-2024 05:09,0,0,0,1,0
500020,20-09-2024 10:36,0,0,0,1,0
500020,20-09-2024 13:58,0,0,0,1,0
500020,20-09-2024 14:55,0,1,0,0,0
500020,20-10-2023 01:33,0,1,0,0,0
500020,20-10-2023 02:22,0,0,0,1,0
500020,20-10-2023 04:00,0,0,0,0,1
500020,20-10-2023 12:37,0,0,0,1,0
500020,20-10-2024 00:30,1,0,0,0,0
500020,20-10-2024 07:10,1,0,0,0,0
500020,20-10-2024 11:05,0,1,0,0,0
500020,20-10-2024 13:39,0,1,0,0,0
500020,20-10-2024 17:28,0,0,0,1,0
500020,20-12-2023 07:15,0,0,0,1,0
500020,20-12-2023 12:57,0,0,0,1,0
500020,20-12-2024 12:06,0,1,0,0,0
500020,21-01-2023 23:38,0,0,0,1,0
500020,21-01-2024 03:14,0,0,1,0,0
500020,21-01-2024 23:45,0,0,1,0,0
500020,21-02-2023 04:44,0,0,1,0,0
500020,21-02-2024 05:54,0,0,0,0,1
500020,21-03-2023 00:48,0,0,0,0,1
500020,21-03-2024 13:29,0,1,0,0,0
500020,21-04-2023 03:39,1,0,0,0,0
500020,21-04-2023 22:07,0,0,0,0,1
500020,21-05-2023 12:07,0,1,0,0,0
500020,21-05-2024 09:20,0,0,0,0,1
500020,21-05-2024 17:15,0,1,0,0,0
500020,21-06-2023 08:14,0,0,1,0,0
500020,21-07-2023 14:29,1,0,0,0,0
500020,21-07-2024 06:09,0,0,0,1,0
500020,21-07-2024 07:57,0,0,1,0,0
500020,21-07-2024 14:16,0,1,0,0,0
500020,21-08-2023 10:40,0,0,0,0,1
500020,21-08-2023 13:32,0,0,0,0,1
500020,21-08-2023 21:47,0,0,0,1,0
500020,21-09-2023 00:38,0,1,0,0,0
500020,21-09-2023 09:43,0,0,0,1,0
500020,21-09-2023 12:42,0,0,0,1,0
500020,21-09-2024 22:47,0,1,0,0,0
500020,21-10-2023 01:51,0,0,0,1,0
500020,21-10-2023 05:03,0,1,0,0,0
500020,21-10-2023 07:00,0,1,0,0,0
500020,21-10-2023 08:29,1,0,0,0,0
500020,21-10-2024 03:36,0,1,0,0,0
500020,21-10-2024 21:51,0,0,0,1,0
500020,21-11-2023 08:58,0,0,0,1,0
500020,21-11-2023 13:39,0,0,0,0,1
500020,21-11-2023 19:26,0,1,0,0,0
500020,21-11-2024 11:13,0,0,0,1,0
500020,21-11-2024 22:59,0,1,0,0,0
500020,21-12-2023 07:34,0,0,0,0,1
500020,21-12-2023 11:03,0,0,0,1,0
500020,21-12-2023 18:26,0,0,0,1,0
500020,21-12-2024 09:00,0,1,0,0,0
500020,22-01-2023 14:22,0,0,0,1,0
500020,22-01-2023 20:52,0,0,1,0,0
500020,22-02-2023 20:12,0,0,0,0,1
500020,22-02-2023 23:17,0,0,0,0,1
500020,22-02-2023 23:37,0,0,0,0,1
500020,22-02-2024 03:34,0,1,0,0,0
500020,22-03-2023 02:30,1,0,0,0,0
500020,22-03-2023 17:33,0,0,0,0,1
500020,22-03-2023 23:31,0,1,0,0,0
500020,22-03-2024 14:37,0,0,0,1,0
500020,22-04-2024 09:52,1,0,0,0,0
500020,22-05-2023 19:42,0,1,0,0,0
500020,22-05-2024 01:30,0,0,0,1,0
500020,22-05-2024 11:00,0,0,0,1,0
500020,22-05-2024 14:37,0,0,1,0,0
500020,22-06-2023 02:12,0,0,0,1,0
500020,22-06-2023 02:18,1,0,0,0,0
500020,22-06-2023 15:09,1,0,0,0,0
500020,22-06-2023 23:16,1,0,0,0,0
500020,22-06-2024 12:30,0,0,0,0,1
500020,22-06-2024 14:04,0,1,0,0,0
500020,22-07-2023 10:27,0,1,0,0,0
500020,22-07-2023 20:06,0,0,0,1,0
500020,22-07-2024 14:53,0,0,1,0,0
500020,22-07-2024 16:50,1,0,0,0,0
500020,22-08-2023 02:15,0,1,0,0,0
500020,22-08-2024 03:06,0,0,0,1,0
500020,22-08-2024 08:46,0,0,1,0,0
500020,22-08-2024 13:01,0,1,0,0,0
500020,22-09-2023 05:35,0,0,0,0,1
500020,22-09-2024 10:21,0,0,1,0,0
500020,22-09-2024 14:10,0,1,0,0,0
500020,22-09-2024 17:24,0,0,0,1,0
500020,22-10-2024 07:44,0,0,0,1,0
500020,22-10-2024 15:36,0,1,0,0,0
500020,22-10-2024 18:15,0,1,0,0,0
500020,22-11-2024 22:56,0,0,0,1,0
500020,22-12-2023 03:56,0,1,0,0,0
500020,22-12-2023 07:04,0,0,0,1,0
500020,22-12-2023 16:32,0,1,0,0,0
500020,22-12-2024 10:40,1,0,0,0,0
500020,23-01-2023 02:48,0,0,0,1,0
500020,23-01-2023 07:51,1,0,0,0,0
500020,23-01-2024 05:59,0,1,0,0,0
500020,23-01-2024 06:38,0,1,0,0,0
500020,23-01-2024 16:33,0,1,0,0,0
500020,23-02-2023 19:58,0,0,0,0,1
500020,23-02-2023 22:31,0,1,0,0,0
500020,23-02-2024 11:18,0,1,0,0,0
500020,23-02-2024 15:20,0,0,0,1,0
500020,23-02-2024 15:44,0,0,0,0,1
500020,23-03-2024 20:10,0,0,0,1,0
500020,23-04-2023 17:39,1,0,0,0,0
500020,23-04-2023 18:58,0,0,0,1,0
500020,23-04-2023 19:26,0,0,0,0,1
500020,23-05-2023 05:24,1,0,0,0,0
500020,23-05-2023 07:26,0,1,0,0,0
500020,23-05-2023 18:25,1,0,0,0,0
500020,23-05-2023 19:54,0,1,0,0,0
500020,23-05-2024 01:10,0,0,1,0,0
500020,23-05-2024 06:32,0,0,0,1,0
500020,23-05-2024 21:00,1,0,0,0,0
500020,23-07-2023 14:14,0,0,0,1,0
500020,23-07-2023 18:44,0,1,0,0,0
500020,23-08-2023 06:08,0,0,0,0,1
500020,23-08-2023 15:36,0,0,0,1,0
500020,23-08-2023 18:04,1,0,0,0,0
500020,23-08-2024 17:09,0,0,0,1,0
500020,23-08-2024 20:48,0,1,0,0,0
500020,23-09-2023 04:25,0,1,0,0,0
500020,23-10-2023 09:15,0,0,0,0,1
500020,23-10-2023 16:22,0,1,0,0,0
500020,23-10-2024 04:01,0,0,0,1,0
500020,23-10-2024 13:16,0,0,0,1,0
500020,23-11-2023 14:41,0,1,0,0,0
500020,23-11-2023 19:47,0,0,0,1,0
500020,23-11-2023 23:32,0,0,0,1,0
500020,23-11-2024 01:05,0,0,0,0,1
500020,23-11-2024 09:20,0,0,1,0,0
500020,23-12-2023 13:05,1,0,0,0,0
500020,23-12-2023 20:13,0,0,0,1,0
500020,23-12-2024 00:58,0,1,0,0,0
500020,23-12-2024 23:27,0,0,0,0,1
500020,24-01-2023 01:12,0,0,0,1,0
500020,24-01-2023 16:45,0,1,0,0,0
500020,24-01-2024 11:03,0,0,0,1,0
500020,24-01-2024 14:45,0,0,0,0,1
500020,24-02-2023 12:42,0,1,0,0,0
500020,24-02-2024 00:20,0,0,1,0,0
500020,24-02-2024 02:58,0,0,0,0,1
500020,24-02-2024 04:43,0,0,0,1,0
500020,24-03-2024 01:41,0,0,0,1,0
500020,24-03-2024 16:00,0,0,0,1,0
500020,24-03-2024 22:51,0,0,0,1,0
500020,24-04-2023 06:37,0,0,0,1,0
500020,24-04-2024 02:33,1,0,0,0,0
500020,24-05-2023 07:02,1,0,0,0,0
500020,24-05-2024 19:36,0,1,0,0,0
500020,24-06-2024 15:56,0,1,0,0,0
500020,24-06-2024 22:16,0,0,0,1,0
500020,24-07-2023 08:49,1,0,0,0,0
500020,24-07-2023 08:53,0,1,0,0,0
500020,24-08-2023 07:14,0,1,0,0,0
500020,24-08-2023 10:58,1,0,0,0,0
500020,24-08-2024 09:35,0,0,0,1,0
500020,24-08-2024 13:54,0,1,0,0,0
500020,24-09-2023 10:05,0,0,1,0,0
500020,24-09-2024 06:21,0,1,0,0,0
500020,24-09-2024 06:27,0,0,1,0,0
500020,24-09-2024 10:01,0,1,0,0,0
500020,24-10-2023 01:42,0,0,1,0,0
500020,24-10-2023 04:22,0,0,0,1,0
500020,24-10-2023 15:42,0,0,0,1,0
500020,24-10-2023 21:43,0,0,0,0,1
500020,24-10-2024 00:40,0,1,0,0,0
500020,24-10-2024 01:39,0,1,0,0,0
500020,24-10-2024 04:58,1,0,0,0,0
500020,24-11-2023 05:48,0,0,0,0,1
500020,24-11-2023 12:51,0,0,0,1,0
500020,24-11-2023 22:16,0,0,0,0,1
500020,24-11-2024 21:23,1,0,0,0,0
500020,24-12-2023 08:51,0,0,0,0,1
500020,24-12-2023 18:49,0,0,1,0,0
500020,24-12-2023 20:49,0,1,0,0,0
500020,24-12-2024 13:26,0,0,0,0,1
500020,24-12-2024 21:54,1,0,0,0,0
500020,25-01-2023 00:50,0,1,0,0,0
500020,25-01-2023 10:14,1,0,0,0,0
500020,25-01-2023 22:40,0,0,1,0,0
500020,25-01-2024 18:47,0,0,0,1,0
500020,25-02-2024 21:54,0,0,0,0,1
500020,25-03-2023 23:58,0,0,1,0,0
500020,25-03-2024 10:13,0,1,0,0,0
500020,25-03-2024 19:04,0,1,0,0,0
500020,25-04-2023 17:25,1,0,0,0,0
500020,25-04-2024 03:41,0,0,0,1,0
500020,25-04-2024 09:41,0,0,0,0,1
500020,25-04-2024 10:53,0,1,0,0,0
500020,25-05-2023 14:37,0,0,1,0,0
500020,25-05-2023 18:52,0,0,0,0,1
500020,25-05-2024 06:48,0,0,0,1,0
500020,25-05-2024 21:09,0,0,1,0,0
500020,25-06-2023 16:45,0,0,1,0,0
500020,25-06-2024 06:45,0,0,0,1,0
500020,25-06-2024 08:04,0,0,0,1,0
500020,25-06-2024 08:30,0,0,0,0,1
500020,25-06-2024 08:43,0,1,0,0,0
500020,25-06-2024 14:21,1,0,0,0,0
500020,25-07-2024 01:04,1,0,0,0,0
500020,25-07-2024 02:02,0,0,1,0,0
500020,25-07-2024 03:02,0,1,0,0,0
500020,25-07-2024 03:27,0,1,0,0,0
500020,25-07-2024 10:39,0,0,0,1,0
500020,25-07-2024 22:37,0,1,0,0,0
500020,25-08-2023 00:53,0,0,0,0,1
500020,25-08-2023 20:57,1,0,0,0,0
500020,25-08-2024 00:07,0,0,0,1,0
500020,25-08-2024 05:05,0,0,0,0,1
500020,25-09-2023 17:16,0,0,0,1,0
500020,25-10-2023 09:40,0,0,0,1,0
500020,25-10-2023 12:26,1,0,0,0,0
500020,25-10-2024 19:29,0,1,0,0,0
500020,25-10-2024 22:06,0,0,0,1,0
500020,25-11-2023 09:15,0,0,0,0,1
500020,25-11-2023 10:31,0,0,0,1,0
500020,25-11-2023 14:48,1,0,0,0,0
500020,25-11-2023 19:36,0,0,0,1,0
500020,25-11-2024 01:08,0,0,0,1,0
500020,25-11-2024 17:52,0,0,0,1,0
500020,25-11-2024 17:55,0,0,0,1,0
500020,25-12-2023 14:07,0,1,0,0,0
500020,25-12-2023 16:38,0,1,0,0,0
500020,25-12-2023 17:31,0,0,1,0,0
500020,25-12-2024 10:11,0,1,0,0,0
500020,26-02-2023 06:10,0,1,0,0,0
500020,26-02-2023 10:53,1,0,0,0,0
500020,26-02-2023 11:13,0,0,0,1,0
500020,26-02-2023 13:46,0,0,1,0,0
500020,26-02-2024 08:45,0,1,0,0,0
500020,26-02-2024 20:53,0,1,0,0,0
500020,26-03-2023 02:53,0,0,0,1,0
500020,26-03-2023 04:03,0,0,0,0,1
500020,26-03-2024 05:27,0,0,0,1,0
500020,26-03-2024 07:02,1,0,0,0,0
500020,26-03-2024 17:49,0,0,0,1,0
500020,26-03-2024 19:40,1,0,0,0,0
500020,26-04-2023 07:38,0,1,0,0,0
500020,26-04-2023 14:37,0,0,0,1,0
500020,26-04-2023 15:33,0,0,0,1,0
500020,26-04-2024 13:45,1,0,0,0,0
500020,26-04-2024 16:50,1,0,0,0,0
500020,26-05-2023 20:08,0,1,0,0,0
500020,26-05-2024 00:47,0,0,0,1,0
500020,26-06-2023 03:25,0,0,0,1,0
500020,26-06-2023 06:16,0,1,0,0,0
500020,26-06-2024 04:37,0,1,0,0,0
500020,26-06-2024 05:35,0,1,0,0,0
500020,26-06-2024 13:15,0,0,0,1,0
