employee_id,base_id,date,skill_type,working,shift_type
EMP00167,BASE01,04-01-2026,job1,1,morning
EMP00167,BASE01,05-01-2026,job1,1,morning
EMP00167,BASE01,06-01-2026,job1,1,morning
EMP00167,BASE01,07-01-2026,job1,0,
EMP00167,BASE01,08-01-2026,job1,1,full_day
EMP00167,BASE01,09-01-2026,job1,0,
EMP00167,BASE01,10-01-2026,job1,1,full_day
EMP00167,BASE01,11-01-2026,job1,1,full_day
EMP00167,BASE01,12-01-2026,job1,0,
EMP00167,BASE01,13-01-2026,job1,1,afternoon
EMP00167,BASE01,14-01-2026,job1,1,afternoon
EMP00167,BASE01,15-01-2026,job1,0,
EMP00167,BASE01,16-01-2026,job1,1,morning
EMP00167,BASE01,17-01-2026,job1,0,
EMP00167,BASE01,18-01-2026,job1,1,full_day
EMP00167,BASE01,19-01-2026,job1,0,
EMP00167,BASE01,20-01-2026,job1,0,
EMP00167,BASE01,21-01-2026,job1,1,full_day
EMP00167,BASE01,22-01-2026,job1,1,afternoon
EMP00167,BASE01,23-01-2026,job1,1,morning
EMP00167,BASE01,24-01-2026,job1,1,full_day
EMP00167,BASE01,25-01-2026,job1,1,full_day
EMP00167,BASE01,26-01-2026,job1,1,full_day
EMP00167,BASE01,27-01-2026,job1,1,afternoon
EMP00167,BASE01,28-01-2026,job1,1,afternoon
EMP00167,BASE01,29-01-2026,job1,1,full_day
EMP00167,BASE01,30-01-2026,job1,1,morning
EMP00167,BASE01,31-01-2026,job1,1,morning
EMP00167,BASE01,01-02-2026,job1,1,full_day
EMP00167,BASE01,02-02-2026,job1,1,full_day
EMP00167,BASE01,03-02-2026,job1,1,morning
EMP00167,BASE01,04-02-2026,job1,1,afternoon
EMP00167,BASE01,05-02-2026,job1,1,morning
EMP00167,BASE01,06-02-2026,job1,1,full_day
EMP00167,BASE01,07-02-2026,job1,0,
EMP00167,BASE01,08-02-2026,job1,1,afternoon
EMP00167,BASE01,09-02-2026,job1,1,full_day
EMP00167,BASE01,10-02-2026,job1,1,morning
EMP00167,BASE01,11-02-2026,job1,1,afternoon
EMP00167,BASE01,12-02-2026,job1,1,afternoon
EMP00167,BASE01,13-02-2026,job1,1,morning
EMP00167,BASE01,14-02-2026,job1,0,
EMP00167,BASE01,15-02-2026,job1,1,morning
EMP00167,BASE01,16-02-2026,job1,1,full_day
EMP00167,BASE01,17-02-2026,job1,1,afternoon
EMP00167,BASE01,18-02-2026,job1,0,
EMP00167,BASE01,19-02-2026,job1,1,afternoon
EMP00167,BASE01,20-02-2026,job1,1,morning
EMP00167,BASE01,21-02-2026,job1,1,full_day
EMP00167,BASE01,22-02-2026,job1,1,full_day
EMP00167,BASE01,23-02-2026,job1,1,full_day
EMP00167,BASE01,24-02-2026,job1,0,
EMP00167,BASE01,25-02-2026,job1,1,full_day
EMP00167,BASE01,26-02-2026,job1,1,afternoon
EMP00167,BASE01,27-02-2026,job1,1,morning
EMP00168,BASE05,01-10-2025,job1,0,
EMP00168,BASE05,02-10-2025,job1,1,afternoon
EMP00168,BASE05,03-10-2025,job1,1,full_day
EMP00168,BASE05,04-10-2025,job1,0,
EMP00168,BASE05,05-10-2025,job1,0,
EMP00168,BASE05,06-10-2025,job1,1,afternoon
EMP00168,BASE05,07-10-2025,job1,1,morning
EMP00168,BASE05,08-10-2025,job1,1,afternoon
EMP00168,BASE05,09-10-2025,job1,0,
EMP00168,BASE05,10-10-2025,job1,1,afternoon
EMP00168,BASE05,11-10-2025,job1,0,
EMP00168,BASE05,12-10-2025,job1,1,morning
EMP00168,BASE05,13-10-2025,job1,1,afternoon
EMP00168,BASE05,14-10-2025,job1,1,morning
EMP00168,BASE05,15-10-2025,job1,1,full_day
EMP00168,BASE05,16-10-2025,job1,1,morning
EMP00168,BASE05,17-10-2025,job1,1,afternoon
EMP00168,BASE05,18-10-2025,job1,1,full_day
EMP00168,BASE05,19-10-2025,job1,1,full_day
EMP00168,BASE05,20-10-2025,job1,1,afternoon
EMP00168,BASE05,21-10-2025,job1,0,
EMP00168,BASE05,22-10-2025,job1,1,morning
EMP00168,BASE05,23-10-2025,job1,0,
EMP00168,BASE05,24-10-2025,job1,1,morning
EMP00168,BASE05,25-10-2025,job1,1,morning
EMP00168,BASE05,26-10-2025,job1,1,afternoon
EMP00168,BASE05,27-10-2025,job1,1,morning
EMP00168,BASE05,28-10-2025,job1,0,
EMP00168,BASE05,29-10-2025,job1,1,full_day
EMP00168,BASE05,30-10-2025,job1,0,
EMP00168,BASE05,31-10-2025,job1,1,morning
EMP00168,BASE05,01-11-2025,job1,1,full_day
EMP00168,BASE05,02-11-2025,job1,1,full_day
EMP00168,BASE05,03-11-2025,job1,1,afternoon
EMP00168,BASE05,04-11-2025,job1,1,full_day
EMP00168,BASE05,05-11-2025,job1,1,afternoon
EMP00168,BASE05,06-11-2025,job1,1,morning
EMP00168,BASE05,07-11-2025,job1,1,full_day
EMP00168,BASE05,08-11-2025,job1,1,morning
EMP00168,BASE05,09-11-2025,job1,1,full_day
EMP00168,BASE05,10-11-2025,job1,1,morning
EMP00168,BASE05,11-11-2025,job1,0,
EMP00168,BASE05,12-11-2025,job1,1,morning
EMP00168,BASE05,13-11-2025,job1,1,morning
EMP00168,BASE05,14-11-2025,job1,1,full_day
EMP00168,BASE05,15-11-2025,job1,1,full_day
EMP00168,BASE05,16-11-2025,job1,0,
EMP00168,BASE05,17-11-2025,job1,1,afternoon
EMP00168,BASE05,18-11-2025,job1,1,afternoon
EMP00168,BASE05,19-11-2025,job1,1,full_day
EMP00168,BASE05,20-11-2025,job1,1,morning
EMP00168,BASE05,21-11-2025,job1,1,afternoon
EMP00168,BASE05,22-11-2025,job1,1,full_day
EMP00168,BASE05,23-11-2025,job1,1,full_day
EMP00168,BASE05,24-11-2025,job1,1,full_day
EMP00168,BASE05,25-11-2025,job1,0,
EMP00168,BASE05,26-11-2025,job1,0,
EMP00168,BASE05,27-11-2025,job1,1,morning
EMP00168,BASE05,28-11-2025,job1,1,afternoon
EMP00168,BASE05,29-11-2025,job1,0,
EMP00168,BASE05,30-11-2025,job1,1,full_day
EMP00168,BASE05,01-12-2025,job1,1,afternoon
EMP00168,BASE05,02-12-2025,job1,1,morning
EMP00168,BASE05,03-12-2025,job1,1,full_day
EMP00168,BASE05,04-12-2025,job1,0,
EMP00168,BASE05,05-12-2025,job1,1,afternoon
EMP00168,BASE05,06-12-2025,job1,1,afternoon
EMP00168,BASE05,07-12-2025,job1,1,full_day
EMP00168,BASE05,08-12-2025,job1,1,afternoon
EMP00168,BASE05,09-12-2025,job1,1,full_day
EMP00168,BASE05,10-12-2025,job1,1,afternoon
EMP00168,BASE05,11-12-2025,job1,1,afternoon
EMP00168,BASE05,12-12-2025,job1,1,full_day
EMP00168,BASE05,13-12-2025,job1,1,full_day
EMP00168,BASE05,14-12-2025,job1,1,full_day
EMP00168,BASE05,15-12-2025,job1,1,full_day
EMP00168,BASE05,16-12-2025,job1,0,
EMP00168,BASE05,17-12-2025,job1,1,full_day
EMP00168,BASE05,18-12-2025,job1,1,morning
EMP00168,BASE05,19-12-2025,job1,1,full_day
EMP00168,BASE05,20-12-2025,job1,1,full_day
EMP00168,BASE05,21-12-2025,job1,1,afternoon
EMP00168,BASE05,22-12-2025,job1,1,full_day
EMP00168,BASE05,23-12-2025,job1,1,afternoon
EMP00168,BASE05,24-12-2025,job1,0,
EMP00168,BASE05,25-12-2025,job1,0,
EMP00168,BASE05,26-12-2025,job1,0,
EMP00168,BASE05,27-12-2025,job1,1,full_day
EMP00168,BASE05,28-12-2025,job1,0,
EMP00168,BASE05,29-12-2025,job1,0,
EMP00168,BASE05,30-12-2025,job1,0,
EMP00168,BASE05,31-12-2025,job1,0,
EMP00168,BASE05,01-01-2026,job1,1,morning
EMP00168,BASE05,02-01-2026,job1,1,afternoon
EMP00168,BASE05,03-01-2026,job1,1,full_day
EMP00168,BASE05,04-01-2026,job1,1,morning
EMP00168,BASE05,05-01-2026,job1,1,morning
EMP00168,BASE05,06-01-2026,job1,1,full_day
EMP00168,BASE05,07-01-2026,job1,1,full_day
EMP00168,BASE05,08-01-2026,job1,1,afternoon
EMP00168,BASE05,09-01-2026,job1,0,
EMP00168,BASE05,10-01-2026,job1,1,morning
EMP00168,BASE05,11-01-2026,job1,0,
EMP00168,BASE05,12-01-2026,job1,0,
EMP00168,BASE05,13-01-2026,job1,1,morning
EMP00168,BASE05,14-01-2026,job1,1,morning
EMP00168,BASE05,15-01-2026,job1,0,
EMP00168,BASE05,16-01-2026,job1,0,
EMP00168,BASE05,17-01-2026,job1,1,full_day
EMP00168,BASE05,18-01-2026,job1,1,afternoon
EMP00168,BASE05,19-01-2026,job1,1,full_day
EMP00168,BASE05,20-01-2026,job1,0,
EMP00168,BASE05,21-01-2026,job1,1,afternoon
EMP00168,BASE05,22-01-2026,job1,1,full_day
EMP00168,BASE05,23-01-2026,job1,1,afternoon
EMP00168,BASE05,24-01-2026,job1,1,afternoon
EMP00168,BASE05,25-01-2026,job1,1,full_day
EMP00168,BASE05,26-01-2026,job1,1,morning
EMP00168,BASE05,27-01-2026,job1,1,morning
EMP00168,BASE05,28-01-2026,job1,1,full_day
EMP00168,BASE05,29-01-2026,job1,1,morning
EMP00168,BASE05,30-01-2026,job1,1,afternoon
EMP00168,BASE05,31-01-2026,job1,1,afternoon
EMP00168,BASE05,01-02-2026,job1,1,morning
EMP00168,BASE05,02-02-2026,job1,1,morning
EMP00168,BASE05,03-02-2026,job1,1,afternoon
EMP00168,BASE05,04-02-2026,job1,1,afternoon
EMP00168,BASE05,05-02-2026,job1,1,afternoon
EMP00168,BASE05,06-02-2026,job1,1,full_day
EMP00168,BASE05,07-02-2026,job1,1,afternoon
EMP00168,BASE05,08-02-2026,job1,1,morning
EMP00168,BASE05,09-02-2026,job1,1,afternoon
EMP00168,BASE05,10-02-2026,job1,1,afternoon
EMP00168,BASE05,11-02-2026,job1,0,
EMP00168,BASE05,12-02-2026,job1,1,afternoon
EMP00168,BASE05,13-02-2026,job1,1,morning
EMP00168,BASE05,14-02-2026,job1,1,full_day
EMP00168,BASE05,15-02-2026,job1,0,
EMP00168,BASE05,16-02-2026,job1,1,afternoon
EMP00168,BASE05,17-02-2026,job1,1,full_day
EMP00168,BASE05,18-02-2026,job1,1,morning
EMP00168,BASE05,19-02-2026,job1,0,
EMP00168,BASE05,20-02-2026,job1,1,morning
EMP00168,BASE05,21-02-2026,job1,1,afternoon
EMP00168,BASE05,22-02-2026,job1,1,afternoon
EMP00168,BASE05,23-02-2026,job1,1,full_day
EMP00168,BASE05,24-02-2026,job1,1,full_day
EMP00168,BASE05,25-02-2026,job1,1,morning
EMP00168,BASE05,26-02-2026,job1,1,morning
EMP00168,BASE05,27-02-2026,job1,1,full_day
EMP00169,BASE07,01-10-2025,job1,1,afternoon
EMP00169,BASE07,02-10-2025,job1,1,afternoon
EMP00169,BASE07,03-10-2025,job1,1,morning
EMP00169,BASE07,04-10-2025,job1,1,full_day
EMP00169,BASE07,05-10-2025,job1,1,afternoon
EMP00169,BASE07,06-10-2025,job1,1,morning
EMP00169,BASE07,07-10-2025,job1,0,
EMP00169,BASE07,08-10-2025,job1,0,
EMP00169,BASE07,09-10-2025,job1,1,full_day
EMP00169,BASE07,10-10-2025,job1,1,morning
EMP00169,BASE07,11-10-2025,job1,1,full_day
EMP00169,BASE07,12-10-2025,job1,1,full_day
EMP00169,BASE07,13-10-2025,job1,1,full_day
EMP00169,BASE07,14-10-2025,job1,1,morning
EMP00169,BASE07,15-10-2025,job1,1,full_day
EMP00169,BASE07,16-10-2025,job1,1,morning
EMP00169,BASE07,17-10-2025,job1,1,full_day
EMP00169,BASE07,18-10-2025,job1,1,full_day
EMP00169,BASE07,19-10-2025,job1,0,
EMP00169,BASE07,20-10-2025,job1,1,full_day
EMP00169,BASE07,21-10-2025,job1,1,morning
EMP00169,BASE07,22-10-2025,job1,1,morning
EMP00169,BASE07,23-10-2025,job1,0,
EMP00169,BASE07,24-10-2025,job1,1,morning
EMP00169,BASE07,25-10-2025,job1,1,afternoon
EMP00169,BASE07,26-10-2025,job1,0,
EMP00169,BASE07,27-10-2025,job1,1,full_day
EMP00169,BASE07,28-10-2025,job1,1,afternoon
EMP00169,BASE07,29-10-2025,job1,1,morning
EMP00169,BASE07,30-10-2025,job1,1,full_day
EMP00169,BASE07,31-10-2025,job1,0,
EMP00169,BASE07,01-11-2025,job1,1,afternoon
EMP00169,BASE07,02-11-2025,job1,0,
EMP00169,BASE07,03-11-2025,job1,0,
EMP00169,BASE07,04-11-2025,job1,1,afternoon
EMP00169,BASE07,05-11-2025,job1,0,
EMP00169,BASE07,06-11-2025,job1,1,full_day
EMP00169,BASE07,07-11-2025,job1,1,full_day
EMP00169,BASE07,08-11-2025,job1,1,morning
EMP00169,BASE07,09-11-2025,job1,0,
EMP00169,BASE07,10-11-2025,job1,1,afternoon
EMP00169,BASE07,11-11-2025,job1,1,morning
EMP00169,BASE07,12-11-2025,job1,1,afternoon
EMP00169,BASE07,13-11-2025,job1,1,afternoon
EMP00169,BASE07,14-11-2025,job1,0,
EMP00169,BASE07,15-11-2025,job1,1,morning
EMP00169,BASE07,16-11-2025,job1,0,
EMP00169,BASE07,17-11-2025,job1,1,morning
EMP00169,BASE07,18-11-2025,job1,1,full_day
EMP00169,BASE07,19-11-2025,job1,1,full_day
EMP00169,BASE07,20-11-2025,job1,1,full_day
EMP00169,BASE07,21-11-2025,job1,1,morning
EMP00169,BASE07,22-11-2025,job1,1,afternoon
EMP00169,BASE07,23-11-2025,job1,1,morning
EMP00169,BASE07,24-11-2025,job1,1,afternoon
EMP00169,BASE07,25-11-2025,job1,1,morning
EMP00169,BASE07,26-11-2025,job1,1,full_day
EMP00169,BASE07,27-11-2025,job1,0,
EMP00169,BASE07,28-11-2025,job1,0,
EMP00169,BASE07,29-11-2025,job1,0,
EMP00169,BASE07,30-11-2025,job1,0,
EMP00169,BASE07,01-12-2025,job1,1,afternoon
EMP00169,BASE07,02-12-2025,job1,1,afternoon
EMP00169,BASE07,03-12-2025,job1,1,full_day
EMP00169,BASE07,04-12-2025,job1,1,morning
EMP00169,BASE07,05-12-2025,job1,1,full_day
EMP00169,BASE07,06-12-2025,job1,1,full_day
EMP00169,BASE07,07-12-2025,job1,1,full_day
EMP00169,BASE07,08-12-2025,job1,1,afternoon
EMP00169,BASE07,09-12-2025,job1,0,
EMP00169,BASE07,10-12-2025,job1,1,morning
EMP00169,BASE07,11-12-2025,job1,1,full_day
EMP00169,BASE07,12-12-2025,job1,0,
EMP00169,BASE07,13-12-2025,job1,1,afternoon
EMP00169,BASE07,14-12-2025,job1,1,afternoon
EMP00169,BASE07,15-12-2025,job1,1,morning
EMP00169,BASE07,16-12-2025,job1,1,morning
EMP00169,BASE07,17-12-2025,job1,1,morning
EMP00169,BASE07,18-12-2025,job1,1,full_day
EMP00169,BASE07,19-12-2025,job1,1,morning
EMP00169,BASE07,20-12-2025,job1,1,morning
EMP00169,BASE07,21-12-2025,job1,1,full_day
EMP00169,BASE07,22-12-2025,job1,1,afternoon
EMP00169,BASE07,23-12-2025,job1,1,full_day
EMP00169,BASE07,24-12-2025,job1,1,full_day
EMP00169,BASE07,25-12-2025,job1,0,
EMP00169,BASE07,26-12-2025,job1,1,full_day
EMP00169,BASE07,27-12-2025,job1,1,morning
EMP00169,BASE07,28-12-2025,job1,1,full_day
EMP00169,BASE07,29-12-2025,job1,1,afternoon
EMP00169,BASE07,30-12-2025,job1,1,afternoon
EMP00169,BASE07,31-12-2025,job1,1,full_day
EMP00169,BASE07,01-01-2026,job1,1,afternoon
EMP00169,BASE07,02-01-2026,job1,1,full_day
EMP00169,BASE07,03-01-2026,job1,1,morning
EMP00169,BASE07,04-01-2026,job1,1,morning
EMP00169,BASE07,05-01-2026,job1,0,
EMP00169,BASE07,06-01-2026,job1,1,morning
EMP00169,BASE07,07-01-2026,job1,1,afternoon
EMP00169,BASE07,08-01-2026,job1,1,morning
EMP00169,BASE07,09-01-2026,job1,1,morning
EMP00169,BASE07,10-01-2026,job1,1,afternoon
EMP00169,BASE07,11-01-2026,job1,0,
EMP00169,BASE07,12-01-2026,job1,1,morning
EMP00169,BASE07,13-01-2026,job1,1,full_day
EMP00169,BASE07,14-01-2026,job1,1,morning
EMP00169,BASE07,15-01-2026,job1,1,morning
EMP00169,BASE07,16-01-2026,job1,0,
EMP00169,BASE07,17-01-2026,job1,0,
EMP00169,BASE07,18-01-2026,job1,1,morning
EMP00169,BASE07,19-01-2026,job1,1,full_day
EMP00169,BASE07,20-01-2026,job1,1,afternoon
EMP00169,BASE07,21-01-2026,job1,1,full_day
EMP00169,BASE07,22-01-2026,job1,0,
EMP00169,BASE07,23-01-2026,job1,1,morning
EMP00169,BASE07,24-01-2026,job1,1,morning
EMP00169,BASE07,25-01-2026,job1,0,
EMP00169,BASE07,26-01-2026,job1,1,full_day
EMP00169,BASE07,27-01-2026,job1,1,morning
EMP00169,BASE07,28-01-2026,job1,1,full_day
EMP00169,BASE07,29-01-2026,job1,1,afternoon
EMP00169,BASE07,30-01-2026,job1,1,full_day
EMP00169,BASE07,31-01-2026,job1,1,morning
EMP00169,BASE07,01-02-2026,job1,1,full_day
EMP00169,BASE07,02-02-2026,job1,0,
EMP00169,BASE07,03-02-2026,job1,1,full_day
EMP00169,BASE07,04-02-2026,job1,1,afternoon
EMP00169,BASE07,05-02-2026,job1,1,morning
EMP00169,BASE07,06-02-2026,job1,0,
EMP00169,BASE07,07-02-2026,job1,1,afternoon
EMP00169,BASE07,08-02-2026,job1,1,morning
EMP00169,BASE07,09-02-2026,job1,1,afternoon
EMP00169,BASE07,10-02-2026,job1,1,full_day
EMP00169,BASE07,11-02-2026,job1,1,full_day
EMP00169,BASE07,12-02-2026,job1,1,afternoon
EMP00169,BASE07,13-02-2026,job1,1,afternoon
EMP00169,BASE07,14-02-2026,job1,1,full_day
EMP00169,BASE07,15-02-2026,job1,1,afternoon
EMP00169,BASE07,16-02-2026,job1,1,full_day
EMP00169,BASE07,17-02-2026,job1,0,
EMP00169,BASE07,18-02-2026,job1,1,afternoon
EMP00169,BASE07,19-02-2026,job1,1,full_day
EMP00169,BASE07,20-02-2026,job1,0,
EMP00169,BASE07,21-02-2026,job1,0,
EMP00169,BASE07,22-02-2026,job1,1,full_day
EMP00169,BASE07,23-02-2026,job1,1,full_day
EMP00169,BASE07,24-02-2026,job1,1,full_day
EMP00169,BASE07,25-02-2026,job1,1,morning
EMP00169,BASE07,26-02-2026,job1,1,full_day
EMP00169,BASE07,27-02-2026,job1,1,full_day
EMP00170,BASE03,01-10-2025,job1,0,
EMP00170,BASE03,02-10-2025,job1,1,morning
EMP00170,BASE03,03-10-2025,job1,0,
EMP00170,BASE03,04-10-2025,job1,0,
EMP00170,BASE03,05-10-2025,job1,1,morning
EMP00170,BASE03,06-10-2025,job1,0,
EMP00170,BASE03,07-10-2025,job1,1,morning
EMP00170,BASE03,08-10-2025,job1,1,full_day
EMP00170,BASE03,09-10-2025,job1,1,morning
EMP00170,BASE03,10-10-2025,job1,1,morning
EMP00170,BASE03,11-10-2025,job1,1,afternoon
EMP00170,BASE03,12-10-2025,job1,1,full_day
EMP00170,BASE03,13-10-2025,job1,1,morning
EMP00170,BASE03,14-10-2025,job1,1,morning
EMP00170,BASE03,15-10-2025,job1,1,full_day
EMP00170,BASE03,16-10-2025,job1,1,afternoon
EMP00170,BASE03,17-10-2025,job1,0,
EMP00170,BASE03,18-10-2025,job1,1,afternoon
EMP00170,BASE03,19-10-2025,job1,0,
EMP00170,BASE03,20-10-2025,job1,0,
EMP00170,BASE03,21-10-2025,job1,0,
EMP00170,BASE03,22-10-2025,job1,1,full_day
EMP00170,BASE03,23-10-2025,job1,0,
EMP00170,BASE03,24-10-2025,job1,1,full_day
EMP00170,BASE03,25-10-2025,job1,1,afternoon
EMP00170,BASE03,26-10-2025,job1,1,morning
EMP00170,BASE03,27-10-2025,job1,1,afternoon
EMP00170,BASE03,28-10-2025,job1,1,full_day
EMP00170,BASE03,29-10-2025,job1,1,full_day
EMP00170,BASE03,30-10-2025,job1,1,full_day
EMP00170,BASE03,31-10-2025,job1,1,full_day
EMP00170,BASE03,01-11-2025,job1,1,full_day
EMP00170,BASE03,02-11-2025,job1,1,afternoon
EMP00170,BASE03,03-11-2025,job1,1,morning
EMP00170,BASE03,04-11-2025,job1,1,full_day
EMP00170,BASE03,05-11-2025,job1,1,afternoon
EMP00170,BASE03,06-11-2025,job1,1,morning
EMP00170,BASE03,07-11-2025,job1,1,full_day
EMP00170,BASE03,08-11-2025,job1,1,full_day
EMP00170,BASE03,09-11-2025,job1,1,afternoon
EMP00170,BASE03,10-11-2025,job1,0,
EMP00170,BASE03,11-11-2025,job1,0,
EMP00170,BASE03,12-11-2025,job1,1,full_day
EMP00170,BASE03,13-11-2025,job1,1,afternoon
EMP00170,BASE03,14-11-2025,job1,1,afternoon
EMP00170,BASE03,15-11-2025,job1,0,
EMP00170,BASE03,16-11-2025,job1,1,full_day
EMP00170,BASE03,17-11-2025,job1,1,full_day
EMP00170,BASE03,18-11-2025,job1,0,
EMP00170,BASE03,19-11-2025,job1,1,morning
EMP00170,BASE03,20-11-2025,job1,0,
EMP00170,BASE03,21-11-2025,job1,1,afternoon
EMP00170,BASE03,22-11-2025,job1,1,morning
EMP00170,BASE03,23-11-2025,job1,1,afternoon
EMP00170,BASE03,24-11-2025,job1,1,full_day
EMP00170,BASE03,25-11-2025,job1,1,afternoon
EMP00170,BASE03,26-11-2025,job1,0,
EMP00170,BASE03,27-11-2025,job1,0,
EMP00170,BASE03,28-11-2025,job1,1,morning
EMP00170,BASE03,29-11-2025,job1,1,morning
EMP00170,BASE03,30-11-2025,job1,0,
EMP00170,BASE03,01-12-2025,job1,1,afternoon
EMP00170,BASE03,02-12-2025,job1,1,afternoon
EMP00170,BASE03,03-12-2025,job1,1,full_day
EMP00170,BASE03,04-12-2025,job1,0,
EMP00170,BASE03,05-12-2025,job1,1,morning
EMP00170,BASE03,06-12-2025,job1,1,full_day
EMP00170,BASE03,07-12-2025,job1,1,full_day
EMP00170,BASE03,08-12-2025,job1,1,morning
EMP00170,BASE03,09-12-2025,job1,1,morning
EMP00170,BASE03,10-12-2025,job1,1,morning
EMP00170,BASE03,11-12-2025,job1,0,
EMP00170,BASE03,12-12-2025,job1,1,afternoon
EMP00170,BASE03,13-12-2025,job1,1,morning
EMP00170,BASE03,14-12-2025,job1,1,morning
EMP00170,BASE03,15-12-2025,job1,1,afternoon
EMP00170,BASE03,16-12-2025,job1,1,full_day
EMP00170,BASE03,17-12-2025,job1,0,
EMP00170,BASE03,18-12-2025,job1,1,full_day
EMP00170,BASE03,19-12-2025,job1,0,
EMP00170,BASE03,20-12-2025,job1,1,morning
EMP00170,BASE03,21-12-2025,job1,1,afternoon
EMP00170,BASE03,22-12-2025,job1,1,afternoon
EMP00170,BASE03,23-12-2025,job1,1,full_day
EMP00170,BASE03,24-12-2025,job1,1,full_day
EMP00170,BASE03,25-12-2025,job1,0,
EMP00170,BASE03,26-12-2025,job1,1,morning
EMP00170,BASE03,27-12-2025,job1,1,afternoon
EMP00170,BASE03,28-12-2025,job1,0,
EMP00170,BASE03,29-12-2025,job1,0,
EMP00170,BASE03,30-12-2025,job1,1,morning
EMP00170,BASE03,31-12-2025,job1,1,full_day
EMP00170,BASE03,01-01-2026,job1,0,
EMP00170,BASE03,02-01-2026,job1,1,afternoon
EMP00170,BASE03,03-01-2026,job1,1,full_day
EMP00170,BASE03,04-01-2026,job1,1,morning
EMP00170,BASE03,05-01-2026,job1,1,full_day
EMP00170,BASE03,06-01-2026,job1,1,afternoon
EMP00170,BASE03,07-01-2026,job1,1,full_day
EMP00170,BASE03,08-01-2026,job1,1,full_day
EMP00170,BASE03,09-01-2026,job1,1,full_day
EMP00170,BASE03,10-01-2026,job1,0,
EMP00170,BASE03,11-01-2026,job1,1,full_day
EMP00170,BASE03,12-01-2026,job1,1,full_day
EMP00170,BASE03,13-01-2026,job1,1,morning
EMP00170,BASE03,14-01-2026,job1,0,
EMP00170,BASE03,15-01-2026,job1,0,
EMP00170,BASE03,16-01-2026,job1,1,afternoon
EMP00170,BASE03,17-01-2026,job1,1,full_day
EMP00170,BASE03,18-01-2026,job1,1,morning
EMP00170,BASE03,19-01-2026,job1,1,full_day
EMP00170,BASE03,20-01-2026,job1,1,full_day
EMP00170,BASE03,21-01-2026,job1,1,morning
EMP00170,BASE03,22-01-2026,job1,1,full_day
EMP00170,BASE03,23-01-2026,job1,1,afternoon
EMP00170,BASE03,24-01-2026,job1,1,morning
EMP00170,BASE03,25-01-2026,job1,1,morning
EMP00170,BASE03,26-01-2026,job1,1,morning
EMP00170,BASE03,27-01-2026,job1,1,morning
EMP00170,BASE03,28-01-2026,job1,1,morning
EMP00170,BASE03,29-01-2026,job1,1,full_day
EMP00170,BASE03,30-01-2026,job1,1,full_day
EMP00170,BASE03,31-01-2026,job1,1,full_day
EMP00170,BASE03,01-02-2026,job1,1,morning
EMP00170,BASE03,02-02-2026,job1,0,
EMP00170,BASE03,03-02-2026,job1,1,full_day
EMP00170,BASE03,04-02-2026,job1,1,full_day
EMP00170,BASE03,05-02-2026,job1,1,afternoon
EMP00170,BASE03,06-02-2026,job1,1,morning
EMP00170,BASE03,07-02-2026,job1,1,morning
EMP00170,BASE03,08-02-2026,job1,1,morning
EMP00170,BASE03,09-02-2026,job1,1,full_day
EMP00170,BASE03,10-02-2026,job1,0,
EMP00170,BASE03,11-02-2026,job1,1,morning
EMP00170,BASE03,12-02-2026,job1,0,
EMP00170,BASE03,13-02-2026,job1,0,
EMP00170,BASE03,14-02-2026,job1,1,morning
EMP00170,BASE03,15-02-2026,job1,0,
EMP00170,BASE03,16-02-2026,job1,1,morning
EMP00170,BASE03,17-02-2026,job1,1,afternoon
EMP00170,BASE03,18-02-2026,job1,1,full_day
EMP00170,BASE03,19-02-2026,job1,1,full_day
EMP00170,BASE03,20-02-2026,job1,1,morning
EMP00170,BASE03,21-02-2026,job1,1,full_day
EMP00170,BASE03,22-02-2026,job1,1,afternoon
EMP00170,BASE03,23-02-2026,job1,1,morning
EMP00170,BASE03,24-02-2026,job1,0,
EMP00170,BASE03,25-02-2026,job1,1,full_day
EMP00170,BASE03,26-02-2026,job1,1,morning
EMP00170,BASE03,27-02-2026,job1,0,
EMP00171,BASE01,01-10-2025,job1,1,full_day
EMP00171,BASE01,02-10-2025,job1,1,afternoon
EMP00171,BASE01,03-10-2025,job1,1,morning
EMP00171,BASE01,04-10-2025,job1,0,
EMP00171,BASE01,05-10-2025,job1,1,morning
EMP00171,BASE01,06-10-2025,job1,0,
EMP00171,BASE01,07-10-2025,job1,1,afternoon
EMP00171,BASE01,08-10-2025,job1,1,full_day
EMP00171,BASE01,09-10-2025,job1,0,
EMP00171,BASE01,10-10-2025,job1,1,afternoon
EMP00171,BASE01,11-10-2025,job1,1,morning
EMP00171,BASE01,12-10-2025,job1,1,morning
EMP00171,BASE01,13-10-2025,job1,0,
EMP00171,BASE01,14-10-2025,job1,1,full_day
EMP00171,BASE01,15-10-2025,job1,1,morning
EMP00171,BASE01,16-10-2025,job1,1,full_day
EMP00171,BASE01,17-10-2025,job1,1,morning
EMP00171,BASE01,18-10-2025,job1,1,full_day
EMP00171,BASE01,19-10-2025,job1,1,full_day
EMP00171,BASE01,20-10-2025,job1,1,full_day
EMP00171,BASE01,21-10-2025,job1,1,afternoon
EMP00171,BASE01,22-10-2025,job1,1,morning
EMP00171,BASE01,23-10-2025,job1,1,morning
EMP00171,BASE01,24-10-2025,job1,1,full_day
EMP00171,BASE01,25-10-2025,job1,0,
EMP00171,BASE01,26-10-2025,job1,1,morning
